Left_Arm_Joint_1,Left_Arm_Joint_2,Left_Arm_Joint_3,Left_Arm_Joint_4,Left_Arm_Joint_5,Left_Arm_Joint_6,Left_Arm_Joint_7,Right_Arm_Joint_1,Right_Arm_Joint_2,Right_Arm_Joint_3,Right_Arm_Joint_4,Right_Arm_Joint_5,Right_Arm_Joint_6,Right_Arm_Joint_7,Velocity_Manipulability,Error_Position_X,Error_Position_Y,Error_Position_Z,Error_Orientation_Roll,Error_Orientation_Pitch,Error_Orientation_Yaw,Box_Position_X,Box_Position_Y,Box_Position_Z,Box_Orientation_X,Box_Orientation_Y,Box_Orientation_Z,Box_Orientation_W
0.3643665443716232,-0.8016351369964416,-2.0390839608109843,-2.4424294457284454,1.072301067708448,2.1326564033586637,1.310473763933882,2.1971199983441796,0.4046741792839641,-0.493712904663862,-2.3718854472075215,-1.3509947091372019,1.7211055512647486,0.3825404168350317,0.018407984295744466,0.7830231586570832,3.521382186425724e-05,-0.0616010872995818,2.8928382721914574e-06,0.013410574466426772,-0.0002714757592406254,-0.48302261354844855,-5.108480626554767e-06,1.161516272067343,-5.083476330050866e-07,-0.006705242634134233,0.00013689421303548363,0.9999775102375721
0.36442658750974544,-0.8013689851962351,-2.0390225138463096,-2.4426987563892903,1.0724100248185826,2.132542857314548,1.3104159242471434,2.1973761781279997,0.4047288341119439,-0.4939442066968066,-2.3718895124366783,-1.3509317499440205,1.72120408693792,0.3825220412910472,0.018407725477861493,0.7831017858710643,6.558787406550843e-05,-0.06146949401769697,3.7327177108845924e-06,0.01387588150480572,-0.00027354638042710426,-0.48310084098792105,-5.920227739265372e-06,1.1615447042325726,-8.892409855319654e-07,-0.006937890795843226,0.00013792603608310232,0.9999759230336114
0.36467109566108913,-0.8013880036501949,-2.0392552648465267,-2.442477006813046,1.072600603883274,2.132341550969708,1.3103086035606275,2.197835324928664,0.40482492440634166,-0.4943570530721848,-2.3718968772692555,-1.3508186548904424,1.7213810036677475,0.3824890301300727,0.01840774732916006,0.7831067471857047,9.365876492002984e-05,-0.0612840109298316,8.789319994653115e-06,0.013909044047313275,-0.00027327115667299,-0.4831054026880585,-4.4406455264943755e-06,1.1615192145820266,-3.4161505664005873e-06,-0.006954472015141901,0.00013777079803489652,0.9999758078706343
0.36467138413559663,-0.8009497505677827,-2.039550018089537,-2.4425999525027375,1.072735071972206,2.132197755086908,1.3102360653805658,2.19815179234039,0.4048911094053553,-0.494642626106751,-2.3719019799351817,-1.350740569658907,1.721503243601131,0.38246625000749274,0.01841375021858024,0.7830363430000975,0.00012400803303093882,-0.061082458226972225,1.6567913844914212e-08,0.013485041165717474,-0.0002727317998376283,-0.48303459904795426,-5.251272591359082e-06,1.161477623306692,9.390869965997582e-07,-0.006742474944286217,0.00013753182826092613,0.9999772597993118
0.3649779114380194,-0.8011773214136756,-2.0392343046907304,-2.4424556708327043,1.0729001113170755,2.13202911082774,1.3101457057653287,2.198537052097232,0.4049728754071977,-0.49499045179403156,-2.371908143667155,-1.3506458247244828,1.7216513991057838,0.3824385881766474,0.018412590837262634,0.7830177330052848,0.00015528860829566653,-0.060956244272914795,7.437716074527163e-07,0.013348043789868695,-0.0002743003185088896,-0.4830155897586502,-7.005038831290704e-06,1.1615113387703642,5.713066394160562e-07,-0.006673977847831626,0.00013831370584428153,0.9999777191961224
0.3648924152962392,-0.8006013497644132,-2.0400621705234943,-2.4425608180201497,1.0730157353683172,2.1318994915612963,1.3100796152640535,2.198828215721103,0.4050326200531829,-0.495252088269281,-2.371912771097985,-1.3505738393535565,1.7217641151167407,0.38241759878830106,0.018408655660453913,0.7831038532357104,0.0001826686787074815,-0.060833669806228174,3.710933629069512e-06,0.013888588587830262,-0.00027195257359555034,-0.4831013108545904,-4.870132239557771e-06,1.1615486617116122,-8.830066176755756e-07,-0.006944244182037631,0.00013712920971279058,0.9999758790428599
0.3651593737118837,-0.8007372978029734,-2.039434986390606,-2.4428297324737542,1.0731673264620682,2.1317472771752586,1.3099996644268805,2.1991761189732486,0.405105372929179,-0.4955684341154144,-2.3719184137152842,-1.3504885992666336,1.7218973680212584,0.38239267686920886,0.018407737860824967,0.7831186738525864,0.00021360609157563488,-0.060649404814624,7.048127207514979e-07,0.013982449384659664,-0.00027304297412779067,-0.4831157324969867,-6.304400125411367e-06,1.1615242621181479,6.302654049676445e-07,-0.00699117323431782,0.00013768477382494561,0.9999755519708038
0.3651529367389856,-0.8003786080513905,-2.0403762140227153,-2.442531851004567,1.0732807525806458,2.1316193526088267,1.309932195258538,2.1994664383455635,0.40516650164581836,-0.49582564970441356,-2.3719228450410244,-1.350416511110637,1.7220102486276887,0.38237170515248686,0.018410961122392898,0.7830599496532579,0.00024261797878642397,-0.06044907811287881,3.3735203913142902e-06,0.013602793075504856,-0.00027362857732047733,-0.4830566094831843,-5.8249743751488745e-06,1.1614837688047477,-7.282034486214296e-07,-0.006801349779770316,0.00013796873658024185,0.9999768610349294
0.3653242587811851,-0.8003195024905785,-2.0398120486529994,-2.44276610419667,1.0734218538512075,2.1314768509098814,1.3098601817677973,2.199779967163915,0.4052315714864846,-0.496110584765434,-2.3719280235291884,-1.350339856589025,1.7221301412144912,0.38234926823471505,0.018411890180045444,0.7829941977009711,0.00027079773268569535,-0.06029337494538489,5.140063350869274e-06,0.01320914796274079,-0.0002714658187544961,-0.4829904588764295,-4.525247334616838e-06,1.1614878670158038,-1.6457574670083869e-06,-0.006604531767276666,0.0001368820573775703,0.9999781804723186
0.36544516855143006,-0.7999274994879371,-2.0405331218892404,-2.4426693215037747,1.0736436225560322,2.1312375907815735,1.3097351332834528,2.200324339514194,0.40534537003869475,-0.49660026398388923,-2.3719366543341645,-1.3502054126099783,1.7223405338959954,0.382310062995068,0.01841538285565594,0.7830855905172334,0.00030233202437947104,-0.060191634680436534,4.842583087852778e-07,0.013760977356983619,-0.00027326098581698425,-0.4830814531982296,-6.591890109837182e-06,1.1615458961196106,7.260428262843054e-07,-0.00688043986985632,0.00013779467839964747,0.9999763199992773
0.3656346938283716,-0.7997058290855955,-2.0405202143213064,-2.4430398836619616,1.0738387772639977,2.1310320245102203,1.309628089027968,2.2008003770077553,0.40544543765081004,-0.4970303019579727,-2.371944254617119,-1.3500882923268092,1.7225237543884866,0.3822758610361804,0.018416257056161425,0.7831186009926772,0.00033025863429665214,-0.06002089422205281,8.775887286853667e-06,0.013956324981793151,-0.000274846539509362,-0.4831140653392168,-5.062683129711307e-06,1.161534893020187,-3.4006793717981906e-06,-0.006978111910278403,0.00013855839102490633,0.9999756430754578
0.3657877965977473,-0.7995033353787032,-2.040968332092107,-2.4428662687171365,1.0740237010797546,2.130834490942962,1.3095242594812062,2.2012491458571013,0.4055412141054074,-0.4974304846696369,-2.3719513086154707,-1.3499776829976535,1.7226968062158676,0.38224360669916735,0.018412362434347088,0.7830889320841306,0.00036070518608288826,-0.059827970531385555,3.171884817974041e-06,0.013788542306009243,-0.00027328147799570557,-0.48308399825621956,-6.065250039888468e-06,1.161501674678685,-6.157686467398449e-07,-0.006894222202516571,0.00013779564355703,0.9999762250734785
0.36595632146821455,-0.7992085820481502,-2.0409635532459727,-2.4428670685321174,1.0742345625003074,2.1306140804251563,1.3094111962126054,2.2017407479684667,0.4056463251874046,-0.4978727239135249,-2.3719592133409235,-1.3498565472252344,1.7228863232719203,0.3822082248371583,0.018413838145852075,0.7829875201353143,0.0003913955586560348,-0.05962499281022282,-1.1823894034594522e-06,0.013144761164610925,-0.00027544919285452525,-0.4829821882929584,-7.323469758224157e-06,1.1614583702968928,1.5240828637330356e-06,-0.006572338631468865,0.00013889458917140733,0.9999783923019955
0.36618145467597646,-0.7991753871067396,-2.0411020421113943,-2.4428317819670227,1.074416592231059,2.1304215531040236,1.3093094631010267,2.2021836306001448,0.4057366391638483,-0.4982749232338787,-2.3719663472342933,-1.3497471430491006,1.723057427012559,0.3821762373452834,0.018411002943950032,0.7830506338438814,0.0004190106252986416,-0.0595421711832147,3.574704444449122e-06,0.013542837537210521,-0.0002731283282550294,-0.48304490414708656,-5.518215567268332e-06,1.1615351899994601,-8.346235287514667e-07,-0.006771372714896195,0.00013771801467268776,0.9999770645092856
0.3662387377667256,-0.7987645307244243,-2.0415155052818794,-2.442818928852532,1.0745916481753444,2.1302337816352024,1.3092135889686607,2.2026020617107878,0.4058241749533912,-0.4986508147457378,-2.371973108649707,-1.3496439945278074,1.723218827053094,0.3821460971361504,0.018408823789124087,0.7831175771486726,0.00044866426159733764,-0.059389053288888105,2.4366424497988497e-06,0.013951369088951551,-0.00027375769051558174,-0.4831114497574446,-5.763363053650071e-06,1.161541681424914,-2.352752978332956e-07,-0.006975633584851435,0.00013803610312355716,0.9999756604448273
0.36650881875594565,-0.7988830996169046,-2.0411739972709118,-2.442779670437846,1.0747582703074094,2.130062829316622,1.3091237749693923,2.2029931394416566,0.40590773586637285,-0.49900498152228556,-2.3719793901732733,-1.3495472944563807,1.723369950607727,0.38211776960564026,0.018409693418128956,0.7831028849312742,0.000478065862775907,-0.05919641575284107,1.2268969605552744e-05,0.013847359712161621,-0.0002751571421983151,-0.4830963600056188,-5.768307441153082e-06,1.1615086211988528,-5.153655745405484e-06,-0.006923630834951043,0.00013870188669347692,0.9999760217481656
0.36651639354451815,-0.7984457835572984,-2.041957804408056,-2.442782915247919,1.0749036474108926,2.129902151723748,1.309040542106982,2.20336113698509,0.40598435600602867,-0.49933528767823776,-2.371985303955538,-1.3494562656292615,1.7235123422231764,0.38209115281198874,0.01841134818235095,0.7830110471136141,0.00050594667719143,-0.058993892399892056,1.1024836180726058e-05,0.013295552655936241,-0.00027300615695271873,-0.48300412481353716,-4.264297086857997e-06,1.1614656431460946,-4.577043876367404e-06,-0.006647733571300226,0.0001376324998979888,0.9999778940930198
0.3666952786259375,-0.7983919872209813,-2.041451354002007,-2.4431078437517155,1.075038129696204,2.129765895570044,1.3089708105329556,2.203672409766466,0.4060492877434368,-0.4996209983201042,-2.3719904495845676,-1.3493794131051808,1.7236324274326114,0.38206859310819596,0.0184156808665207,0.7830444819577611,0.0005394205706787922,-0.058898756626030835,-8.640862821162149e-06,0.013489789564915476,-0.00027349965905493077,-0.4830371624432683,-8.365197825650269e-06,1.1615300206626291,5.270619933593398e-06,-0.006744848492454064,0.00013794494348927776,0.9999772437221894
0.36680499537377176,-0.7982412912667796,-2.042183758871694,-2.4427852667771304,1.075180810046588,2.129609156601829,1.308887303369159,2.2040361640142905,0.40612950514348334,-0.4999424600770148,-2.3719961286251916,-1.3492890460465885,1.723773677418908,0.3820421434317102,0.018411631585771693,0.7831148077211316,0.0005662385389403502,-0.05875753440574938,1.0335293495537656e-05,0.013912295275148576,-0.00027456249048718587,-0.4831070911522289,-5.822005359886532e-06,1.1615482797229486,-4.184403224776808e-06,-0.00695609769891938,0.0001384110636739297,0.9999757964719302
0.36689082100208803,-0.7979597310842651,-2.041889033331824,-2.443040777483322,1.075320075543491,2.1294654505918493,1.3088160217418578,2.2043523952923625,0.40619532582607276,-0.5002315314447304,-2.372001441899808,-1.3492109954911147,1.7238957042141656,0.38201923429648005,0.01840722287659786,0.7831211112979373,0.0005951295249196285,-0.05857081785650742,6.272830170388108e-06,0.013967605344010767,-0.0002728514195477577,-0.48311299783463035,-5.363662633091139e-06,1.1615210124445126,-2.1553662192226376e-06,-0.006983751778336825,0.00013756956565368167,0.9999756038429476
0.3671140281564917,-0.7981267128969793,-2.0421506275059356,-2.442742360678153,1.0754498488534436,2.1293270428823,1.3087405999330772,2.2046797636245783,0.40626489895534657,-0.5005243534536643,-2.372006580649851,-1.3491296898038774,1.7240227223707505,0.38199539855708514,0.01841340730142578,0.7830639107103246,0.0006250588862432149,-0.05837360013988935,7.561520902362471e-06,0.013597460665867646,-0.0002750754798612636,-0.4830554005126192,-5.955527271852112e-06,1.1614832119889058,-2.8176046859400904e-06,-0.006798683927552626,0.00013867794162359252,0.9999768790613826
0.3670669856708858,-0.7975622728369367,-2.042461422803411,-2.443015469076372,1.0755823596741352,2.1291843422890455,1.3086702181841492,2.204995542093881,0.4063314240408745,-0.500812030652288,-2.372011857600102,-1.3490514904245179,1.7241450280426374,0.381972484385502,0.018415868744773165,0.7829891553487527,0.0006527682841297112,-0.05820743237893655,9.263345126426296e-06,0.0131453916730748,-0.00027268839419248073,-0.4829802485766548,-4.339260494771141e-06,1.1614764294791693,-3.7077006396876467e-06,-0.006572654599115068,0.00013747989147459448,0.9999783904150396
0.3673204917128971,-0.7977385188765962,-2.042311542885269,-2.44309984001658,1.075712740138178,2.1290484052740952,1.3085967765560853,2.2053259253738453,0.4064026685608329,-0.5011090613684801,-2.372017088990902,-1.3489692859583011,1.724273279565875,0.3819482649630506,0.01841385935779705,0.7830843305766491,0.0006841620302405671,-0.058116931743231515,4.462490409324395e-06,0.013722252909968173,-0.0002739756420451667,-0.4830750273901645,-6.419173963298052e-06,1.1615452820848853,-1.2632428008063348e-06,-0.006861078378085465,0.0001381383732507127,0.9999764529826108
0.3673084161387308,-0.7973050263837889,-2.0428663460778016,-2.4429891144892193,1.0758442223291766,2.128904950592999,1.3085244792634168,2.205640845762829,0.4064678809793918,-0.5013966676198374,-2.3720224206391634,-1.3488908711802041,1.724395903961689,0.3819252551776283,0.018405336315090427,0.7831257755126582,0.0007120903228373922,-0.05794535261855516,1.0593057815210723e-05,0.013968890598862686,-0.00027408808444870044,-0.4831160760717925,-5.045465939042248e-06,1.1615330241918356,-4.311020221624873e-06,-0.006984394689900298,0.00013817279330906546,0.999975599262557
0.3676153799849439,-0.7972646860264166,-2.0428149346664766,-2.4429730466227015,1.076084456944595,2.1286531673201288,1.308392753324198,2.2062245699630245,0.40659536564861276,-0.5019219967049187,-2.3720318471084036,-1.3487457468189847,1.724622495308127,0.3818825782529782,0.018408984646766654,0.7830848165911739,0.0007403859299184383,-0.05774862466628394,1.2450712939914342e-05,0.013730659286397329,-0.00027290347855373924,-0.48307472105593313,-4.0509044202554965e-06,1.1614955854613958,-5.260359504694412e-06,-0.006865282016133083,0.00013757487016511703,0.9999764241962521
0.3676905556130058,-0.79685572828566,-2.0433758944118217,-2.4429499119480242,1.0762758478116943,2.1284462612460526,1.3082865668816481,2.206695615542564,0.4066942208010663,-0.502347132937178,-2.372039545795933,-1.3486285287628823,1.7248056168565986,0.38184810111896733,0.018410382951223894,0.782986327700183,0.0007712574703489391,-0.057550330288230755,9.670255625064206e-06,0.01311005479602926,-0.00027477377001507,-0.48297583623057283,-5.644108272171618e-06,1.1614565482953794,-3.90674683627624e-06,-0.006554986573423055,0.00013852132075448768,0.9999785062428108
0.3679431501101028,-0.7967889276279778,-2.0433494511600525,-2.4431465321556196,1.0764610583201686,2.1282501166850083,1.3081852598298855,2.207154107300199,0.4067933309600965,-0.5027619290329703,-2.3720470630177295,-1.3485146794407028,1.7249833925474123,0.38181460454007643,0.01841329580479308,0.7830699442290765,0.0007992350459491226,-0.05747636371597897,1.6049537748985384e-05,0.013614435347256109,-0.000273465608787984,-0.48305905698510293,-4.355179315018469e-06,1.1615418069253693,-7.06581663203659e-06,-0.0068071716545700985,0.000137844095125168,0.9999768214129491
0.36805741669129205,-0.7965009721781373,-2.0438571365799736,-2.443043451642827,1.0766481703781663,2.1280491144668576,1.3080802464903225,2.207617150710041,0.4068930173369598,-0.5031768503947008,-2.372054529960545,-1.348399469184959,1.7251633342902235,0.38178073664199913,0.01841067372921321,0.7831234468110175,0.0008290090608568317,-0.0573192919505916,8.149723021939043e-06,0.013956710794389033,-0.00027300316154956617,-0.4831121639526862,-4.874521686639457e-06,1.1615439283524285,-3.094009951536458e-06,-0.0069783047656483575,0.00013763890824910395,0.9999756418576183
